Department,Service Code,Service Name,Amount,Description,Category,Workflow Type,Requires Visit,Requires Consultation,Auto Bill,Bill Timing,Allowed Roles,Is Active
PHARMACY,PHARM-0640,METRONIDAZOLE 400MG (per tab),200.00,METRONIDAZOLE 400MG (per tab),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0641,METRONIDAZOLE SUSPENSION 200MG/5ML,2500.00,METRONIDAZOLE SUSPENSION 200MG/5ML,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0642,Microlut Cotraceptive,4555.00,Microlut Cotraceptive,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0643,Mini Spike,500.00,Mini Spike,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0644,MINIPLUS,1000.00,MINIPLUS,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0645,MINIPRESS 1MG,700.00,MINIPRESS 1MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0646,MINIZIDE,500.00,MINIZIDE,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0647,MISOCLEAR 200MCG,1000.00,MISOCLEAR 200MCG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0648,MIST KAOLIN,1000.00,MIST KAOLIN,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0649,MODECATE 25MG INJ,2000.00,MODECATE 25MG INJ,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0650,MODURETIC,800.00,MODURETIC,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0651,MOSEGOR 0.5MG,1400.00,MOSEGOR 0.5MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0652,MOSEGOR 100ML,3000.00,MOSEGOR 100ML,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0653,MOTILIUM 10MG,800.00,MOTILIUM 10MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0654,MOXIFLOXACIN EYEDROP,5000.00,MOXIFLOXACIN EYEDROP,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0655,MOXIFLOXACINE TAB 400MG,9000.00,MOXIFLOXACINE TAB 400MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0656,MULTIVITE  TABLE,40.00,MULTIVITE  TABLE,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0657,MULTIVITE SYRUP (drops),3500.00,MULTIVITE SYRUP (drops),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0658,MVS-PRENAL,1500.00,MVS-PRENAL,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0659,MYCOTEN TAB 100MG (PER TAB),700.00,MYCOTEN TAB 100MG (PER TAB),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0660,MYCOTEN VAGINAL CREAM,4000.00,MYCOTEN VAGINAL CREAM,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0661,MYDRIACYL EYE DROP,4000.00,MYDRIACYL EYE DROP,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0662,Nan,9000.00,Nan,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0663,NAPROXEN + ESOMEPRAZOLE TABS (PER PACK),7800.00,NAPROXEN + ESOMEPRAZOLE TABS (PER PACK),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0664,NASAL PRONGS FOR ONE (CHILD/ADULT),2500.00,NASAL PRONGS FOR ONE (CHILD/ADULT),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0665,NATRILIX 1.5MG,2000.00,NATRILIX 1.5MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0666,NATRILIX 2.5MG,2000.00,NATRILIX 2.5MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0667,NATULAN 50MG,2500.00,NATULAN 50MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0668,NAXEN 500MG,1000.00,NAXEN 500MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0669,NEOMERCAZOLE 5MG,800.00,NEOMERCAZOLE 5MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0670,NEOPRESOL LOTION,5500.00,NEOPRESOL LOTION,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0671,NEUROBION (PER TAB),500.00,NEUROBION (PER TAB),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0672,NEVIMUNE SUSP,10000.00,NEVIMUNE SUSP,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0673,NEVIRAPINE 200MG,500.00,NEVIRAPINE 200MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0674,NEVIRAPINE 50MG SUSP - 240ML,6000.00,NEVIRAPINE 50MG SUSP - 240ML,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0675,NEXIUM TAB 20MG,10000.00,NEXIUM TAB 20MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0676,NEXIUM TAB 40MG,12000.00,NEXIUM TAB 40MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0677,NICOTINIC ACID,700.00,NICOTINIC ACID,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0678,NIFECARD XL 30MG TABLETS (Per tab),250.00,NIFECARD XL 30MG TABLETS (Per tab),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0679,NIFEGEM RETARD 20MG,70.00,NIFEGEM RETARD 20MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0680,NILIDE 100MG,800.00,NILIDE 100MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0681,NIMESULIDE 100MG,800.00,NIMESULIDE 100MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0682,NIMICA 100MG,1000.00,NIMICA 100MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0683,NIMICA SUSP 60MLS,3500.00,NIMICA SUSP 60MLS,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0684,NIMICA SYRUP,250.00,NIMICA SYRUP,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0685,NIMULID 100MG,62.00,NIMULID 100MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0686,NIMULID 30MLS,750.00,NIMULID 30MLS,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0687,NITRAZEPAM 5MG,100.00,NITRAZEPAM 5MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0688,NITROFURANTOIN 100MG (PER CARD),2200.00,NITROFURANTOIN 100MG (PER CARD),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0689,NIVAQUINE FORTE CAP,60.00,NIVAQUINE FORTE CAP,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0690,NIZORAL 200MG TAB,800.00,NIZORAL 200MG TAB,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0691,NIZORAL CREAM,3800.00,NIZORAL CREAM,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0692,NORFLEX 100MG,5500.00,NORFLEX 100MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0693,NORISTERAT INJ,3500.00,NORISTERAT INJ,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0694,NORMAL SALINE INFUSION 0.5L,2000.00,NORMAL SALINE INFUSION 0.5L,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0695,NORMORETIC,800.00,NORMORETIC,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0696,NORVASC 10MG,220.00,NORVASC 10MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0697,NORVASC 5MG,120.00,NORVASC 5MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0698,NO-SPA INJ 40MG,125.00,NO-SPA INJ 40MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0699,NOVALGIN 500MG,15.00,NOVALGIN 500MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0700,NOVAMENTINE AMOXICLAV 625MG (HMO),5500.00,NOVAMENTINE AMOXICLAV 625MG (HMO),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0701,NOVAPIME 500MG INJECTION,1120.00,NOVAPIME 500MG INJECTION,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0702,NOVOFINE NEEDLE,1500.00,NOVOFINE NEEDLE,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0703,NURONEM 1G INJECTION,20000.00,NURONEM 1G INJECTION,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0704,NYOLOL 0.5% EYE DROP,4500.00,NYOLOL 0.5% EYE DROP,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0705,NYOLOL OPTHALMIC GEL 0.1% - 5G,5500.00,NYOLOL OPTHALMIC GEL 0.1% - 5G,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0706,OBRON 6 CAP,35.00,OBRON 6 CAP,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0707,OCCUVITE CAP,50.00,OCCUVITE CAP,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0708,OCEFIX CEFIXIME (PRIVATE) SUSP,6000.00,OCEFIX CEFIXIME (PRIVATE) SUSP,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0709,OFLOXACIN 200MG,200.00,OFLOXACIN 200MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0710,Ofloxacin eye drop,800.00,Ofloxacin eye drop,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0711,OFRAMAX,1180.00,OFRAMAX,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0712,OLANZAPINE 10MG TAB,30.00,OLANZAPINE 10MG TAB,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0713,OLANZAPINE 5MG TAB,1000.00,OLANZAPINE 5MG TAB,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0714,OLANZAPINE 7.5MG TAB,25.00,OLANZAPINE 7.5MG TAB,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0715,OLBAS OIL-28MLS,4000.00,OLBAS OIL-28MLS,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0716,OLFEN GEL,5000.00,OLFEN GEL,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0717,OMEPRAZOLE 20MG CAPSULE  by 14(PER TAB),250.00,OMEPRAZOLE 20MG CAPSULE  by 14(PER TAB),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0718,OMEPRAZOLE 40MG INJ (HMO),2450.00,OMEPRAZOLE 40MG INJ (HMO),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0719,OMEPRAZOLE 40MG INJ (PRIVATE),3000.00,OMEPRAZOLE 40MG INJ (PRIVATE),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0720,Omeprazole 40mg teva (Private) per tab,375.00,Omeprazole 40mg teva (Private) per tab,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0721,ONDANSETRON 2MG INJ,1200.00,ONDANSETRON 2MG INJ,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0722,ONDANSETRON 8MG MOUTH DISSOLVING,150.00,ONDANSETRON 8MG MOUTH DISSOLVING,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0723,OPV VACCINE,8000.00,OPV VACCINE,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0724,ORAL CONTACEPTIVE TAB (OCT),33.00,ORAL CONTACEPTIVE TAB (OCT),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0725,ORAL POLIO VACCINE,6000.00,ORAL POLIO VACCINE,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0726,oral rehydration salt,1000.00,oral rehydration salt,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0727,ORASEL GRANULES (ORS SOLUTION),1550.00,ORASEL GRANULES (ORS SOLUTION),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0728,ORHEPTAL BLOOD TONIC 300MLS,269.00,ORHEPTAL BLOOD TONIC 300MLS,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0729,ORUVAIL 200MG CAP,70.00,ORUVAIL 200MG CAP,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0730,OTOMED EAR DROP,1000.00,OTOMED EAR DROP,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0731,OTOMED EAR DROP 8MLS,1000.00,OTOMED EAR DROP 8MLS,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0732,"OTOPAEDIC 4""",228.00,"OTOPAEDIC 4""",DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0733,"OTOPAEDIC 6""",257.00,"OTOPAEDIC 6""",DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0734,OTRIVIN NASAL DROPS ( CHILDREN ),1500.00,OTRIVIN NASAL DROPS ( CHILDREN ),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0735,OVOFOLIC PER PACKET,40000.00,OVOFOLIC PER PACKET,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0736,OXCLAV  625MG TABLET,118.00,OXCLAV  625MG TABLET,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0737,OXCLAV 228MG/5ML SUSP 100ML,845.00,OXCLAV 228MG/5ML SUSP 100ML,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0738,OXYBUTININ 5MG TAB,200.00,OXYBUTININ 5MG TAB,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0739,OXYCORTRIL EYE/EAR SUSP 5ML,302.00,OXYCORTRIL EYE/EAR SUSP 5ML,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0740,Oxygen prongs,2000.00,Oxygen prongs,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0741,P – ALAXIN SUSP.,1500.00,P – ALAXIN SUSP.,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0742,PAEDIATRIC ZINC SULPHATE 20MG,10.00,PAEDIATRIC ZINC SULPHATE 20MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0743,P-ALAXIN,800.00,P-ALAXIN,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0744,PALUDRINE 100MG,54.00,PALUDRINE 100MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0745,PANADOL 500MG (PER TAB),50.00,PANADOL 500MG (PER TAB),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0746,PANCURONIUM BROMIDE INJECTION,3500.00,PANCURONIUM BROMIDE INJECTION,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0747,PANDA DROP,3000.00,PANDA DROP,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0748,PARACETAMAL 500mg EMZOR (PRIVATE) PER TAB,50.00,PARACETAMAL 500mg EMZOR (PRIVATE) PER TAB,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0749,PARACETAMOL INJECTION,800.00,PARACETAMOL INJECTION,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0750,PARACETAMOL M&B (PRIVATE)  500MG (PER TAB),50.00,PARACETAMOL M&B (PRIVATE)  500MG (PER TAB),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0751,PARACETAMOL SYRUP 125MG/5MLS,2500.00,PARACETAMOL SYRUP 125MG/5MLS,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0752,PARALDEHYDE INJ 5MLS,1000.00,PARALDEHYDE INJ 5MLS,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0753,PARIET 20MG,250.00,PARIET 20MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0754,PARLODEL 2.5MG,130.00,PARLODEL 2.5MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0755,PARVOLEX INJ 10ML,1900.00,PARVOLEX INJ 10ML,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0756,PCV VACCINE,50000.00,PCV VACCINE,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0757,PEFLACINE 400MG,75.00,PEFLACINE 400MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0758,PEFLOXACIN 400MG,75.00,PEFLOXACIN 400MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0759,PENICILLIN EYE OINTMENT,500.00,PENICILLIN EYE OINTMENT,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0760,PERGONAL 75 INJ,4500.00,PERGONAL 75 INJ,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0761,PETHIDINE 100mg INJ,20000.00,PETHIDINE 100mg INJ,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0762,PHENEGAN CREAM 2% 30G,450.00,PHENEGAN CREAM 2% 30G,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0763,PHENOBARBITOL 100MG INJ (PER VIAL),6000.00,PHENOBARBITOL 100MG INJ (PER VIAL),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0764,Phenobarbitone ELIXIR 50ml,3000.00,Phenobarbitone ELIXIR 50ml,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0765,PHENYTOIN 100MG,23.00,PHENYTOIN 100MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0766,PILOCARPINE EYE DROP 2%,650.00,PILOCARPINE EYE DROP 2%,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0767,PILOCARPINE EYE DROP 4%,745.00,PILOCARPINE EYE DROP 4%,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
